,Unnamed: 0,State,Year,Pop,X.1,X,Management,Specialisation,Seats,censuscode,ST_CEN_CD,UG_PG,st_new,Seats2
185,186,MAHARASHTRA,2001.0,96752500.0,3827.0,3827.0,Both,Gastroenterology,4.0,522.0,21.0,PG,Maharashtra,0.0413426009663833
186,187,MAHARASHTRA,2001.0,96752500.0,3882.0,3882.0,Private,Rehabilitation,0.0,522.0,21.0,PG,Maharashtra,0.0
187,188,MAHARASHTRA,2001.0,96752500.0,3906.0,3906.0,Public,Rehabilitation,0.0,522.0,21.0,PG,Maharashtra,0.0
188,189,MAHARASHTRA,2001.0,96752500.0,3982.0,3982.0,Both,Rehabilitation,0.0,522.0,21.0,PG,Maharashtra,0.0
189,190,MAHARASHTRA,2001.0,96752500.0,4037.0,4037.0,Private,Pathology,9.0,522.0,21.0,PG,Maharashtra,0.0930208521743624
190,191,MAHARASHTRA,2001.0,96752500.0,4061.0,4061.0,Public,Pathology,104.0,522.0,21.0,PG,Maharashtra,1.07490762512597
191,192,MAHARASHTRA,2001.0,96752500.0,4137.0,4137.0,Both,Pathology,113.0,522.0,21.0,PG,Maharashtra,1.16792847730033
192,193,MAHARASHTRA,2001.0,96752500.0,4192.0,4192.0,Private,PlasticSurgery,0.0,522.0,21.0,PG,Maharashtra,0.0
193,194,MAHARASHTRA,2001.0,96752500.0,4216.0,4216.0,Public,PlasticSurgery,7.0,522.0,21.0,PG,Maharashtra,0.0723495516911708
194,195,MAHARASHTRA,2001.0,96752500.0,4292.0,4292.0,Both,PlasticSurgery,7.0,522.0,21.0,PG,Maharashtra,0.0723495516911708
195,196,MAHARASHTRA,2001.0,96752500.0,4347.0,4347.0,Private,ENT,3.0,522.0,21.0,PG,Maharashtra,0.0310069507247875
196,197,MAHARASHTRA,2001.0,96752500.0,4371.0,4371.0,Public,ENT,32.0,522.0,21.0,PG,Maharashtra,0.33074080773106607
197,198,MAHARASHTRA,2001.0,96752500.0,4447.0,4447.0,Both,ENT,35.0,522.0,21.0,PG,Maharashtra,0.361747758455854
198,199,MAHARASHTRA,2001.0,96752500.0,4502.0,4502.0,Private,Geriatrics,0.0,522.0,21.0,PG,Maharashtra,0.0
199,200,MAHARASHTRA,2001.0,96752500.0,4526.0,4526.0,Public,Geriatrics,0.0,522.0,21.0,PG,Maharashtra,0.0
200,201,MAHARASHTRA,2001.0,96752500.0,4602.0,4602.0,Both,Geriatrics,0.0,522.0,21.0,PG,Maharashtra,0.0
201,202,MAHARASHTRA,2001.0,96752500.0,4657.0,4657.0,Private,Immunology,0.0,522.0,21.0,PG,Maharashtra,0.0
202,203,MAHARASHTRA,2001.0,96752500.0,4681.0,4681.0,Public,Immunology,0.0,522.0,21.0,PG,Maharashtra,0.0
203,204,MAHARASHTRA,2001.0,96752500.0,4757.0,4757.0,Both,Immunology,0.0,522.0,21.0,PG,Maharashtra,0.0
204,205,MAHARASHTRA,2001.0,96752500.0,4812.0,4812.0,Private,Admin,0.0,522.0,21.0,PG,Maharashtra,0.0
205,206,MAHARASHTRA,2001.0,96752500.0,4836.0,4836.0,Public,Admin,10.0,522.0,21.0,PG,Maharashtra,0.10335650241595801
206,207,MAHARASHTRA,2001.0,96752500.0,4912.0,4912.0,Both,Admin,10.0,522.0,21.0,PG,Maharashtra,0.10335650241595801
207,208,MAHARASHTRA,2001.0,96752500.0,4967.0,4967.0,Private,PublicHealth,0.0,522.0,21.0,PG,Maharashtra,0.0
208,209,MAHARASHTRA,2001.0,96752500.0,4991.0,4991.0,Public,PublicHealth,25.0,522.0,21.0,PG,Maharashtra,0.258391256039896
209,210,MAHARASHTRA,2001.0,96752500.0,5067.0,5067.0,Both,PublicHealth,25.0,522.0,21.0,PG,Maharashtra,0.258391256039896
210,211,MAHARASHTRA,2001.0,96752500.0,5122.0,5122.0,Private,Sports,0.0,522.0,21.0,PG,Maharashtra,0.0
211,212,MAHARASHTRA,2001.0,96752500.0,5146.0,5146.0,Public,Sports,0.0,522.0,21.0,PG,Maharashtra,0.0
212,213,MAHARASHTRA,2001.0,96752500.0,5222.0,5222.0,Both,Sports,0.0,522.0,21.0,PG,Maharashtra,0.0
213,214,MAHARASHTRA,2001.0,96752500.0,5277.0,5277.0,Private,Education,0.0,522.0,21.0,PG,Maharashtra,0.0
214,215,MAHARASHTRA,2001.0,96752500.0,5301.0,5301.0,Public,Education,0.0,522.0,21.0,PG,Maharashtra,0.0
215,216,MAHARASHTRA,2001.0,96752500.0,5377.0,5377.0,Both,Education,0.0,522.0,21.0,PG,Maharashtra,0.0
216,217,MAHARASHTRA,2001.0,96752500.0,5432.0,5432.0,Private,Genetics,0.0,522.0,21.0,PG,Maharashtra,0.0
217,218,MAHARASHTRA,2001.0,96752500.0,5456.0,5456.0,Public,Genetics,0.0,522.0,21.0,PG,Maharashtra,0.0
218,219,MAHARASHTRA,2001.0,96752500.0,5532.0,5532.0,Both,Genetics,0.0,522.0,21.0,PG,Maharashtra,0.0
219,220,MAHARASHTRA,2001.0,96752500.0,5587.0,5587.0,Private,Hepatology,0.0,522.0,21.0,PG,Maharashtra,0.0
220,221,MAHARASHTRA,2001.0,96752500.0,5611.0,5611.0,Public,Hepatology,0.0,522.0,21.0,PG,Maharashtra,0.0
221,222,MAHARASHTRA,2001.0,96752500.0,5687.0,5687.0,Both,Hepatology,0.0,522.0,21.0,PG,Maharashtra,0.0
222,223,BIHAR,2001.0,82879910.0,18.0,18.0,Public,All,257.0,209.0,5.0,PG,Bihar,3.10087209312848
223,224,BIHAR,2001.0,82879910.0,95.0,95.0,Both,All,257.0,209.0,5.0,PG,Bihar,3.10087209312848
224,225,BIHAR,2001.0,82879910.0,173.0,173.0,Public,Anaesthesia,21.0,209.0,5.0,PG,Bihar,0.25337865352411704
225,226,BIHAR,2001.0,82879910.0,250.0,250.0,Both,Anaesthesia,21.0,209.0,5.0,PG,Bihar,0.25337865352411704
226,227,BIHAR,2001.0,82879910.0,328.0,328.0,Public,Cardiology,0.0,209.0,5.0,PG,Bihar,0.0
227,228,BIHAR,2001.0,82879910.0,405.0,405.0,Both,Cardiology,0.0,209.0,5.0,PG,Bihar,0.0
228,229,BIHAR,2001.0,82879910.0,483.0,483.0,Public,Neurology,0.0,209.0,5.0,PG,Bihar,0.0
229,230,BIHAR,2001.0,82879910.0,560.0,560.0,Both,Neurology,0.0,209.0,5.0,PG,Bihar,0.0
230,231,BIHAR,2001.0,82879910.0,638.0,638.0,Public,Oncology,0.0,209.0,5.0,PG,Bihar,0.0
231,232,BIHAR,2001.0,82879910.0,715.0,715.0,Both,Oncology,0.0,209.0,5.0,PG,Bihar,0.0
232,233,BIHAR,2001.0,82879910.0,793.0,793.0,Public,Psychiatry,0.0,209.0,5.0,PG,Bihar,0.0
233,234,BIHAR,2001.0,82879910.0,870.0,870.0,Both,Psychiatry,0.0,209.0,5.0,PG,Bihar,0.0
234,235,BIHAR,2001.0,82879910.0,948.0,948.0,Public,Forensic,6.0,209.0,5.0,PG,Bihar,0.0723939010068906
235,236,BIHAR,2001.0,82879910.0,1025.0,1025.0,Both,Forensic,6.0,209.0,5.0,PG,Bihar,0.0723939010068906
236,237,BIHAR,2001.0,82879910.0,1103.0,1103.0,Public,Haematology,0.0,209.0,5.0,PG,Bihar,0.0
237,238,BIHAR,2001.0,82879910.0,1180.0,1180.0,Both,Haematology,0.0,209.0,5.0,PG,Bihar,0.0
238,239,BIHAR,2001.0,82879910.0,1258.0,1258.0,Public,Gynaecology,18.0,209.0,5.0,PG,Bihar,0.21718170302067197
239,240,BIHAR,2001.0,82879910.0,1335.0,1335.0,Both,Gynaecology,18.0,209.0,5.0,PG,Bihar,0.21718170302067197
240,241,BIHAR,2001.0,82879910.0,1413.0,1413.0,Public,Endocrinology,0.0,209.0,5.0,PG,Bihar,0.0
241,242,BIHAR,2001.0,82879910.0,1490.0,1490.0,Both,Endocrinology,0.0,209.0,5.0,PG,Bihar,0.0
242,243,BIHAR,2001.0,82879910.0,1568.0,1568.0,Public,Ophthalmology,7.0,209.0,5.0,PG,Bihar,0.0844595511747057
243,244,BIHAR,2001.0,82879910.0,1645.0,1645.0,Both,Ophthalmology,7.0,209.0,5.0,PG,Bihar,0.0844595511747057
244,245,BIHAR,2001.0,82879910.0,1723.0,1723.0,Public,Pulmonology,0.0,209.0,5.0,PG,Bihar,0.0
245,246,BIHAR,2001.0,82879910.0,1800.0,1800.0,Both,Pulmonology,0.0,209.0,5.0,PG,Bihar,0.0
246,247,BIHAR,2001.0,82879910.0,1878.0,1878.0,Public,Physiology,16.0,209.0,5.0,PG,Bihar,0.19305040268504198
247,248,BIHAR,2001.0,82879910.0,1955.0,1955.0,Both,Physiology,16.0,209.0,5.0,PG,Bihar,0.19305040268504198
248,249,BIHAR,2001.0,82879910.0,2033.0,2033.0,Public,Thoracic,0.0,209.0,5.0,PG,Bihar,0.0
249,250,BIHAR,2001.0,82879910.0,2110.0,2110.0,Both,Thoracic,0.0,209.0,5.0,PG,Bihar,0.0
250,251,BIHAR,2001.0,82879910.0,2188.0,2188.0,Public,Pharmacology,10.0,209.0,5.0,PG,Bihar,0.120656501678151
251,252,BIHAR,2001.0,82879910.0,2265.0,2265.0,Both,Pharmacology,10.0,209.0,5.0,PG,Bihar,0.120656501678151
252,253,BIHAR,2001.0,82879910.0,2343.0,2343.0,Public,Dermatology,5.0,209.0,5.0,PG,Bihar,0.0603282508390755
253,254,BIHAR,2001.0,82879910.0,2420.0,2420.0,Both,Dermatology,5.0,209.0,5.0,PG,Bihar,0.0603282508390755
254,255,BIHAR,2001.0,82879910.0,2498.0,2498.0,Public,Radiology,11.0,209.0,5.0,PG,Bihar,0.132722151845966
255,256,BIHAR,2001.0,82879910.0,2575.0,2575.0,Both,Radiology,11.0,209.0,5.0,PG,Bihar,0.132722151845966
256,257,BIHAR,2001.0,82879910.0,2653.0,2653.0,Public,Microbiology,11.0,209.0,5.0,PG,Bihar,0.132722151845966
257,258,BIHAR,2001.0,82879910.0,2730.0,2730.0,Both,Microbiology,11.0,209.0,5.0,PG,Bihar,0.132722151845966
258,259,BIHAR,2001.0,82879910.0,2808.0,2808.0,Public,Orthopaedics,11.0,209.0,5.0,PG,Bihar,0.132722151845966
259,260,BIHAR,2001.0,82879910.0,2885.0,2885.0,Both,Orthopaedics,11.0,209.0,5.0,PG,Bihar,0.132722151845966
260,261,BIHAR,2001.0,82879910.0,2963.0,2963.0,Public,Anatomy,10.0,209.0,5.0,PG,Bihar,0.120656501678151
261,262,BIHAR,2001.0,82879910.0,3040.0,3040.0,Both,Anatomy,10.0,209.0,5.0,PG,Bihar,0.120656501678151
262,263,BIHAR,2001.0,82879910.0,3118.0,3118.0,Public,General,64.0,209.0,5.0,PG,Bihar,0.7722016107401659
263,264,BIHAR,2001.0,82879910.0,3195.0,3195.0,Both,General,64.0,209.0,5.0,PG,Bihar,0.7722016107401659
264,265,BIHAR,2001.0,82879910.0,3273.0,3273.0,Public,Paediatrics,17.0,209.0,5.0,PG,Bihar,0.205116052852857
265,266,BIHAR,2001.0,82879910.0,3350.0,3350.0,Both,Paediatrics,17.0,209.0,5.0,PG,Bihar,0.205116052852857
266,267,BIHAR,2001.0,82879910.0,3428.0,3428.0,Public,Urology,0.0,209.0,5.0,PG,Bihar,0.0
267,268,BIHAR,2001.0,82879910.0,3505.0,3505.0,Both,Urology,0.0,209.0,5.0,PG,Bihar,0.0
268,269,BIHAR,2001.0,82879910.0,3583.0,3583.0,Public,Nephrology,0.0,209.0,5.0,PG,Bihar,0.0
269,270,BIHAR,2001.0,82879910.0,3660.0,3660.0,Both,Nephrology,0.0,209.0,5.0,PG,Bihar,0.0
270,271,BIHAR,2001.0,82879910.0,3738.0,3738.0,Public,Gastroenterology,0.0,209.0,5.0,PG,Bihar,0.0
271,272,BIHAR,2001.0,82879910.0,3815.0,3815.0,Both,Gastroenterology,0.0,209.0,5.0,PG,Bihar,0.0
272,273,BIHAR,2001.0,82879910.0,3893.0,3893.0,Public,Rehabilitation,3.0,209.0,5.0,PG,Bihar,0.0361969505034453
273,274,BIHAR,2001.0,82879910.0,3970.0,3970.0,Both,Rehabilitation,3.0,209.0,5.0,PG,Bihar,0.0361969505034453
274,275,BIHAR,2001.0,82879910.0,4048.0,4048.0,Public,Pathology,15.0,209.0,5.0,PG,Bihar,0.180984752517226
275,276,BIHAR,2001.0,82879910.0,4125.0,4125.0,Both,Pathology,15.0,209.0,5.0,PG,Bihar,0.180984752517226
276,277,BIHAR,2001.0,82879910.0,4203.0,4203.0,Public,PlasticSurgery,0.0,209.0,5.0,PG,Bihar,0.0
277,278,BIHAR,2001.0,82879910.0,4280.0,4280.0,Both,PlasticSurgery,0.0,209.0,5.0,PG,Bihar,0.0
278,279,BIHAR,2001.0,82879910.0,4358.0,4358.0,Public,ENT,10.0,209.0,5.0,PG,Bihar,0.120656501678151
279,280,BIHAR,2001.0,82879910.0,4435.0,4435.0,Both,ENT,10.0,209.0,5.0,PG,Bihar,0.120656501678151
280,281,BIHAR,2001.0,82879910.0,4513.0,4513.0,Public,Geriatrics,0.0,209.0,5.0,PG,Bihar,0.0
281,282,BIHAR,2001.0,82879910.0,4590.0,4590.0,Both,Geriatrics,0.0,209.0,5.0,PG,Bihar,0.0
282,283,BIHAR,2001.0,82879910.0,4668.0,4668.0,Public,Immunology,0.0,209.0,5.0,PG,Bihar,0.0
283,284,BIHAR,2001.0,82879910.0,4745.0,4745.0,Both,Immunology,0.0,209.0,5.0,PG,Bihar,0.0
284,285,BIHAR,2001.0,82879910.0,4823.0,4823.0,Public,Admin,0.0,209.0,5.0,PG,Bihar,0.0
285,286,BIHAR,2001.0,82879910.0,4900.0,4900.0,Both,Admin,0.0,209.0,5.0,PG,Bihar,0.0
286,287,BIHAR,2001.0,82879910.0,4978.0,4978.0,Public,PublicHealth,0.0,209.0,5.0,PG,Bihar,0.0
287,288,BIHAR,2001.0,82879910.0,5055.0,5055.0,Both,PublicHealth,0.0,209.0,5.0,PG,Bihar,0.0
288,289,BIHAR,2001.0,82879910.0,5133.0,5133.0,Public,Sports,0.0,209.0,5.0,PG,Bihar,0.0
289,290,BIHAR,2001.0,82879910.0,5210.0,5210.0,Both,Sports,0.0,209.0,5.0,PG,Bihar,0.0
290,291,BIHAR,2001.0,82879910.0,5288.0,5288.0,Public,Education,0.0,209.0,5.0,PG,Bihar,0.0
291,292,BIHAR,2001.0,82879910.0,5365.0,5365.0,Both,Education,0.0,209.0,5.0,PG,Bihar,0.0
292,293,BIHAR,2001.0,82879910.0,5443.0,5443.0,Public,Genetics,0.0,209.0,5.0,PG,Bihar,0.0
293,294,BIHAR,2001.0,82879910.0,5520.0,5520.0,Both,Genetics,0.0,209.0,5.0,PG,Bihar,0.0
294,295,BIHAR,2001.0,82879910.0,5598.0,5598.0,Public,Hepatology,0.0,209.0,5.0,PG,Bihar,0.0
295,296,BIHAR,2001.0,82879910.0,5675.0,5675.0,Both,Hepatology,0.0,209.0,5.0,PG,Bihar,0.0
296,297,WEST BENGAL,2001.0,80221300.0,16.0,16.0,Private,All,19.0,339.0,36.0,PG,West Bengal,0.23684482799456
297,298,WEST BENGAL,2001.0,80221300.0,41.0,41.0,Public,All,488.0,339.0,36.0,PG,West Bengal,6.08317242428133
298,299,WEST BENGAL,2001.0,80221300.0,119.0,119.0,Both,All,507.0,339.0,36.0,PG,West Bengal,6.32001725227589
299,300,WEST BENGAL,2001.0,80221300.0,171.0,171.0,Private,Anaesthesia,0.0,339.0,36.0,PG,West Bengal,0.0
300,301,WEST BENGAL,2001.0,80221300.0,196.0,196.0,Public,Anaesthesia,22.0,339.0,36.0,PG,West Bengal,0.274241379783175
301,302,WEST BENGAL,2001.0,80221300.0,274.0,274.0,Both,Anaesthesia,22.0,339.0,36.0,PG,West Bengal,0.274241379783175
302,303,WEST BENGAL,2001.0,80221300.0,326.0,326.0,Private,Cardiology,0.0,339.0,36.0,PG,West Bengal,0.0
303,304,WEST BENGAL,2001.0,80221300.0,351.0,351.0,Public,Cardiology,19.0,339.0,36.0,PG,West Bengal,0.23684482799456
304,305,WEST BENGAL,2001.0,80221300.0,429.0,429.0,Both,Cardiology,19.0,339.0,36.0,PG,West Bengal,0.23684482799456
305,306,WEST BENGAL,2001.0,80221300.0,481.0,481.0,Private,Neurology,0.0,339.0,36.0,PG,West Bengal,0.0
306,307,WEST BENGAL,2001.0,80221300.0,506.0,506.0,Public,Neurology,7.0,339.0,36.0,PG,West Bengal,0.0872586208401011
307,308,WEST BENGAL,2001.0,80221300.0,584.0,584.0,Both,Neurology,7.0,339.0,36.0,PG,West Bengal,0.0872586208401011
308,309,WEST BENGAL,2001.0,80221300.0,636.0,636.0,Private,Oncology,0.0,339.0,36.0,PG,West Bengal,0.0
309,310,WEST BENGAL,2001.0,80221300.0,661.0,661.0,Public,Oncology,0.0,339.0,36.0,PG,West Bengal,0.0
310,311,WEST BENGAL,2001.0,80221300.0,739.0,739.0,Both,Oncology,0.0,339.0,36.0,PG,West Bengal,0.0
311,312,WEST BENGAL,2001.0,80221300.0,791.0,791.0,Private,Psychiatry,0.0,339.0,36.0,PG,West Bengal,0.0
312,313,WEST BENGAL,2001.0,80221300.0,816.0,816.0,Public,Psychiatry,14.0,339.0,36.0,PG,West Bengal,0.174517241680202
313,314,WEST BENGAL,2001.0,80221300.0,894.0,894.0,Both,Psychiatry,14.0,339.0,36.0,PG,West Bengal,0.174517241680202
314,315,WEST BENGAL,2001.0,80221300.0,946.0,946.0,Private,Forensic,0.0,339.0,36.0,PG,West Bengal,0.0
315,316,WEST BENGAL,2001.0,80221300.0,971.0,971.0,Public,Forensic,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
316,317,WEST BENGAL,2001.0,80221300.0,1049.0,1049.0,Both,Forensic,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
317,318,WEST BENGAL,2001.0,80221300.0,1101.0,1101.0,Private,Haematology,0.0,339.0,36.0,PG,West Bengal,0.0
318,319,WEST BENGAL,2001.0,80221300.0,1126.0,1126.0,Public,Haematology,0.0,339.0,36.0,PG,West Bengal,0.0
319,320,WEST BENGAL,2001.0,80221300.0,1204.0,1204.0,Both,Haematology,0.0,339.0,36.0,PG,West Bengal,0.0
320,321,WEST BENGAL,2001.0,80221300.0,1256.0,1256.0,Private,Gynaecology,5.0,339.0,36.0,PG,West Bengal,0.0623275863143579
321,322,WEST BENGAL,2001.0,80221300.0,1281.0,1281.0,Public,Gynaecology,67.0,339.0,36.0,PG,West Bengal,0.835189656612396
322,323,WEST BENGAL,2001.0,80221300.0,1359.0,1359.0,Both,Gynaecology,72.0,339.0,36.0,PG,West Bengal,0.897517242926754
323,324,WEST BENGAL,2001.0,80221300.0,1411.0,1411.0,Private,Endocrinology,0.0,339.0,36.0,PG,West Bengal,0.0
324,325,WEST BENGAL,2001.0,80221300.0,1436.0,1436.0,Public,Endocrinology,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
325,326,WEST BENGAL,2001.0,80221300.0,1514.0,1514.0,Both,Endocrinology,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
326,327,WEST BENGAL,2001.0,80221300.0,1566.0,1566.0,Private,Ophthalmology,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
327,328,WEST BENGAL,2001.0,80221300.0,1591.0,1591.0,Public,Ophthalmology,32.0,339.0,36.0,PG,West Bengal,0.398896552411891
328,329,WEST BENGAL,2001.0,80221300.0,1669.0,1669.0,Both,Ophthalmology,34.0,339.0,36.0,PG,West Bengal,0.42382758693763395
329,330,WEST BENGAL,2001.0,80221300.0,1721.0,1721.0,Private,Pulmonology,0.0,339.0,36.0,PG,West Bengal,0.0
330,331,WEST BENGAL,2001.0,80221300.0,1746.0,1746.0,Public,Pulmonology,12.0,339.0,36.0,PG,West Bengal,0.14958620715445903
331,332,WEST BENGAL,2001.0,80221300.0,1824.0,1824.0,Both,Pulmonology,12.0,339.0,36.0,PG,West Bengal,0.14958620715445903
332,333,WEST BENGAL,2001.0,80221300.0,1876.0,1876.0,Private,Physiology,0.0,339.0,36.0,PG,West Bengal,0.0
333,334,WEST BENGAL,2001.0,80221300.0,1901.0,1901.0,Public,Physiology,5.0,339.0,36.0,PG,West Bengal,0.0623275863143579
334,335,WEST BENGAL,2001.0,80221300.0,1979.0,1979.0,Both,Physiology,5.0,339.0,36.0,PG,West Bengal,0.0623275863143579
335,336,WEST BENGAL,2001.0,80221300.0,2031.0,2031.0,Private,Thoracic,0.0,339.0,36.0,PG,West Bengal,0.0
336,337,WEST BENGAL,2001.0,80221300.0,2056.0,2056.0,Public,Thoracic,8.0,339.0,36.0,PG,West Bengal,0.0997241381029726
337,338,WEST BENGAL,2001.0,80221300.0,2134.0,2134.0,Both,Thoracic,8.0,339.0,36.0,PG,West Bengal,0.0997241381029726
338,339,WEST BENGAL,2001.0,80221300.0,2186.0,2186.0,Private,Pharmacology,0.0,339.0,36.0,PG,West Bengal,0.0
339,340,WEST BENGAL,2001.0,80221300.0,2211.0,2211.0,Public,Pharmacology,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
340,341,WEST BENGAL,2001.0,80221300.0,2289.0,2289.0,Both,Pharmacology,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
341,342,WEST BENGAL,2001.0,80221300.0,2341.0,2341.0,Private,Dermatology,0.0,339.0,36.0,PG,West Bengal,0.0
342,343,WEST BENGAL,2001.0,80221300.0,2366.0,2366.0,Public,Dermatology,10.0,339.0,36.0,PG,West Bengal,0.124655172628716
343,344,WEST BENGAL,2001.0,80221300.0,2444.0,2444.0,Both,Dermatology,10.0,339.0,36.0,PG,West Bengal,0.124655172628716
344,345,WEST BENGAL,2001.0,80221300.0,2496.0,2496.0,Private,Radiology,0.0,339.0,36.0,PG,West Bengal,0.0
345,346,WEST BENGAL,2001.0,80221300.0,2521.0,2521.0,Public,Radiology,18.0,339.0,36.0,PG,West Bengal,0.22437931073168804
346,347,WEST BENGAL,2001.0,80221300.0,2599.0,2599.0,Both,Radiology,18.0,339.0,36.0,PG,West Bengal,0.22437931073168804
347,348,WEST BENGAL,2001.0,80221300.0,2651.0,2651.0,Private,Microbiology,0.0,339.0,36.0,PG,West Bengal,0.0
348,349,WEST BENGAL,2001.0,80221300.0,2676.0,2676.0,Public,Microbiology,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
349,350,WEST BENGAL,2001.0,80221300.0,2754.0,2754.0,Both,Microbiology,4.0,339.0,36.0,PG,West Bengal,0.0498620690514863
350,351,WEST BENGAL,2001.0,80221300.0,2806.0,2806.0,Private,Orthopaedics,0.0,339.0,36.0,PG,West Bengal,0.0
351,352,WEST BENGAL,2001.0,80221300.0,2831.0,2831.0,Public,Orthopaedics,25.0,339.0,36.0,PG,West Bengal,0.31163793157179
352,353,WEST BENGAL,2001.0,80221300.0,2909.0,2909.0,Both,Orthopaedics,25.0,339.0,36.0,PG,West Bengal,0.31163793157179
353,354,WEST BENGAL,2001.0,80221300.0,2961.0,2961.0,Private,Anatomy,0.0,339.0,36.0,PG,West Bengal,0.0
354,355,WEST BENGAL,2001.0,80221300.0,2986.0,2986.0,Public,Anatomy,9.0,339.0,36.0,PG,West Bengal,0.11218965536584402
355,356,WEST BENGAL,2001.0,80221300.0,3064.0,3064.0,Both,Anatomy,9.0,339.0,36.0,PG,West Bengal,0.11218965536584402
356,357,WEST BENGAL,2001.0,80221300.0,3116.0,3116.0,Private,General,6.0,339.0,36.0,PG,West Bengal,0.0747931035772295
357,358,WEST BENGAL,2001.0,80221300.0,3141.0,3141.0,Public,General,126.0,339.0,36.0,PG,West Bengal,1.57065517512182
358,359,WEST BENGAL,2001.0,80221300.0,3219.0,3219.0,Both,General,132.0,339.0,36.0,PG,West Bengal,1.6454482786990499
359,360,WEST BENGAL,2001.0,80221300.0,3271.0,3271.0,Private,Paediatrics,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
360,361,WEST BENGAL,2001.0,80221300.0,3296.0,3296.0,Public,Paediatrics,20.0,339.0,36.0,PG,West Bengal,0.249310345257432
361,362,WEST BENGAL,2001.0,80221300.0,3374.0,3374.0,Both,Paediatrics,22.0,339.0,36.0,PG,West Bengal,0.274241379783175
362,363,WEST BENGAL,2001.0,80221300.0,3426.0,3426.0,Private,Urology,0.0,339.0,36.0,PG,West Bengal,0.0
363,364,WEST BENGAL,2001.0,80221300.0,3451.0,3451.0,Public,Urology,6.0,339.0,36.0,PG,West Bengal,0.0747931035772295
364,365,WEST BENGAL,2001.0,80221300.0,3529.0,3529.0,Both,Urology,6.0,339.0,36.0,PG,West Bengal,0.0747931035772295
365,366,WEST BENGAL,2001.0,80221300.0,3581.0,3581.0,Private,Nephrology,0.0,339.0,36.0,PG,West Bengal,0.0
366,367,WEST BENGAL,2001.0,80221300.0,3606.0,3606.0,Public,Nephrology,0.0,339.0,36.0,PG,West Bengal,0.0
367,368,WEST BENGAL,2001.0,80221300.0,3684.0,3684.0,Both,Nephrology,0.0,339.0,36.0,PG,West Bengal,0.0
368,369,WEST BENGAL,2001.0,80221300.0,3736.0,3736.0,Private,Gastroenterology,0.0,339.0,36.0,PG,West Bengal,0.0
369,370,WEST BENGAL,2001.0,80221300.0,3761.0,3761.0,Public,Gastroenterology,5.0,339.0,36.0,PG,West Bengal,0.0623275863143579
370,371,WEST BENGAL,2001.0,80221300.0,3839.0,3839.0,Both,Gastroenterology,5.0,339.0,36.0,PG,West Bengal,0.0623275863143579
371,372,WEST BENGAL,2001.0,80221300.0,3891.0,3891.0,Private,Rehabilitation,0.0,339.0,36.0,PG,West Bengal,0.0
372,373,WEST BENGAL,2001.0,80221300.0,3916.0,3916.0,Public,Rehabilitation,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
373,374,WEST BENGAL,2001.0,80221300.0,3994.0,3994.0,Both,Rehabilitation,2.0,339.0,36.0,PG,West Bengal,0.0249310345257432
374,375,WEST BENGAL,2001.0,80221300.0,4046.0,4046.0,Private,Pathology,0.0,339.0,36.0,PG,West Bengal,0.0
375,376,WEST BENGAL,2001.0,80221300.0,4071.0,4071.0,Public,Pathology,10.0,339.0,36.0,PG,West Bengal,0.124655172628716
376,377,WEST BENGAL,2001.0,80221300.0,4149.0,4149.0,Both,Pathology,10.0,339.0,36.0,PG,West Bengal,0.124655172628716
377,378,WEST BENGAL,2001.0,80221300.0,4201.0,4201.0,Private,PlasticSurgery,0.0,339.0,36.0,PG,West Bengal,0.0
378,379,WEST BENGAL,2001.0,80221300.0,4226.0,4226.0,Public,PlasticSurgery,6.0,339.0,36.0,PG,West Bengal,0.0747931035772295
379,380,WEST BENGAL,2001.0,80221300.0,4304.0,4304.0,Both,PlasticSurgery,6.0,339.0,36.0,PG,West Bengal,0.0747931035772295
380,381,WEST BENGAL,2001.0,80221300.0,4356.0,4356.0,Private,ENT,1.0,339.0,36.0,PG,West Bengal,0.0124655172628716
381,382,WEST BENGAL,2001.0,80221300.0,4381.0,4381.0,Public,ENT,8.0,339.0,36.0,PG,West Bengal,0.0997241381029726
382,383,WEST BENGAL,2001.0,80221300.0,4459.0,4459.0,Both,ENT,9.0,339.0,36.0,PG,West Bengal,0.11218965536584402
383,384,WEST BENGAL,2001.0,80221300.0,4511.0,4511.0,Private,Geriatrics,0.0,339.0,36.0,PG,West Bengal,0.0
384,385,WEST BENGAL,2001.0,80221300.0,4536.0,4536.0,Public,Geriatrics,0.0,339.0,36.0,PG,West Bengal,0.0
385,386,WEST BENGAL,2001.0,80221300.0,4614.0,4614.0,Both,Geriatrics,0.0,339.0,36.0,PG,West Bengal,0.0
386,387,WEST BENGAL,2001.0,80221300.0,4666.0,4666.0,Private,Immunology,0.0,339.0,36.0,PG,West Bengal,0.0
