"","State","Year","Pop","X.1","X","Management","Specialisation","Seats","censuscode","ST_CEN_CD","UG_PG","st_new","Seats2"
"232","BIHAR",2001,82879910,715,715,"Both","Oncology",0,209,5,"PG","Bihar",0
"233","BIHAR",2001,82879910,793,793,"Public","Psychiatry",0,209,5,"PG","Bihar",0
"234","BIHAR",2001,82879910,870,870,"Both","Psychiatry",0,209,5,"PG","Bihar",0
"235","BIHAR",2001,82879910,948,948,"Public","Forensic",6,209,5,"PG","Bihar",0.0723939010068906
"236","BIHAR",2001,82879910,1025,1025,"Both","Forensic",6,209,5,"PG","Bihar",0.0723939010068906
"237","BIHAR",2001,82879910,1103,1103,"Public","Haematology",0,209,5,"PG","Bihar",0
"238","BIHAR",2001,82879910,1180,1180,"Both","Haematology",0,209,5,"PG","Bihar",0
"239","BIHAR",2001,82879910,1258,1258,"Public","Gynaecology",18,209,5,"PG","Bihar",0.217181703020672
"240","BIHAR",2001,82879910,1335,1335,"Both","Gynaecology",18,209,5,"PG","Bihar",0.217181703020672
"241","BIHAR",2001,82879910,1413,1413,"Public","Endocrinology",0,209,5,"PG","Bihar",0
"242","BIHAR",2001,82879910,1490,1490,"Both","Endocrinology",0,209,5,"PG","Bihar",0
"243","BIHAR",2001,82879910,1568,1568,"Public","Ophthalmology",7,209,5,"PG","Bihar",0.0844595511747057
"244","BIHAR",2001,82879910,1645,1645,"Both","Ophthalmology",7,209,5,"PG","Bihar",0.0844595511747057
"245","BIHAR",2001,82879910,1723,1723,"Public","Pulmonology",0,209,5,"PG","Bihar",0
"246","BIHAR",2001,82879910,1800,1800,"Both","Pulmonology",0,209,5,"PG","Bihar",0
"247","BIHAR",2001,82879910,1878,1878,"Public","Physiology",16,209,5,"PG","Bihar",0.193050402685042
"248","BIHAR",2001,82879910,1955,1955,"Both","Physiology",16,209,5,"PG","Bihar",0.193050402685042
"249","BIHAR",2001,82879910,2033,2033,"Public","Thoracic",0,209,5,"PG","Bihar",0
"250","BIHAR",2001,82879910,2110,2110,"Both","Thoracic",0,209,5,"PG","Bihar",0
"251","BIHAR",2001,82879910,2188,2188,"Public","Pharmacology",10,209,5,"PG","Bihar",0.120656501678151
"252","BIHAR",2001,82879910,2265,2265,"Both","Pharmacology",10,209,5,"PG","Bihar",0.120656501678151
"253","BIHAR",2001,82879910,2343,2343,"Public","Dermatology",5,209,5,"PG","Bihar",0.0603282508390755
"254","BIHAR",2001,82879910,2420,2420,"Both","Dermatology",5,209,5,"PG","Bihar",0.0603282508390755
"255","BIHAR",2001,82879910,2498,2498,"Public","Radiology",11,209,5,"PG","Bihar",0.132722151845966
"256","BIHAR",2001,82879910,2575,2575,"Both","Radiology",11,209,5,"PG","Bihar",0.132722151845966
"257","BIHAR",2001,82879910,2653,2653,"Public","Microbiology",11,209,5,"PG","Bihar",0.132722151845966
"258","BIHAR",2001,82879910,2730,2730,"Both","Microbiology",11,209,5,"PG","Bihar",0.132722151845966
"259","BIHAR",2001,82879910,2808,2808,"Public","Orthopaedics",11,209,5,"PG","Bihar",0.132722151845966
"260","BIHAR",2001,82879910,2885,2885,"Both","Orthopaedics",11,209,5,"PG","Bihar",0.132722151845966
"261","BIHAR",2001,82879910,2963,2963,"Public","Anatomy",10,209,5,"PG","Bihar",0.120656501678151
"262","BIHAR",2001,82879910,3040,3040,"Both","Anatomy",10,209,5,"PG","Bihar",0.120656501678151
"263","BIHAR",2001,82879910,3118,3118,"Public","General",64,209,5,"PG","Bihar",0.772201610740166
"264","BIHAR",2001,82879910,3195,3195,"Both","General",64,209,5,"PG","Bihar",0.772201610740166
"265","BIHAR",2001,82879910,3273,3273,"Public","Paediatrics",17,209,5,"PG","Bihar",0.205116052852857
"266","BIHAR",2001,82879910,3350,3350,"Both","Paediatrics",17,209,5,"PG","Bihar",0.205116052852857
"267","BIHAR",2001,82879910,3428,3428,"Public","Urology",0,209,5,"PG","Bihar",0
"268","BIHAR",2001,82879910,3505,3505,"Both","Urology",0,209,5,"PG","Bihar",0
"269","BIHAR",2001,82879910,3583,3583,"Public","Nephrology",0,209,5,"PG","Bihar",0
"270","BIHAR",2001,82879910,3660,3660,"Both","Nephrology",0,209,5,"PG","Bihar",0
"271","BIHAR",2001,82879910,3738,3738,"Public","Gastroenterology",0,209,5,"PG","Bihar",0
"272","BIHAR",2001,82879910,3815,3815,"Both","Gastroenterology",0,209,5,"PG","Bihar",0
"273","BIHAR",2001,82879910,3893,3893,"Public","Rehabilitation",3,209,5,"PG","Bihar",0.0361969505034453
"274","BIHAR",2001,82879910,3970,3970,"Both","Rehabilitation",3,209,5,"PG","Bihar",0.0361969505034453
"275","BIHAR",2001,82879910,4048,4048,"Public","Pathology",15,209,5,"PG","Bihar",0.180984752517226
"276","BIHAR",2001,82879910,4125,4125,"Both","Pathology",15,209,5,"PG","Bihar",0.180984752517226
"277","BIHAR",2001,82879910,4203,4203,"Public","PlasticSurgery",0,209,5,"PG","Bihar",0
"278","BIHAR",2001,82879910,4280,4280,"Both","PlasticSurgery",0,209,5,"PG","Bihar",0
"279","BIHAR",2001,82879910,4358,4358,"Public","ENT",10,209,5,"PG","Bihar",0.120656501678151
"280","BIHAR",2001,82879910,4435,4435,"Both","ENT",10,209,5,"PG","Bihar",0.120656501678151
"281","BIHAR",2001,82879910,4513,4513,"Public","Geriatrics",0,209,5,"PG","Bihar",0
"282","BIHAR",2001,82879910,4590,4590,"Both","Geriatrics",0,209,5,"PG","Bihar",0
"283","BIHAR",2001,82879910,4668,4668,"Public","Immunology",0,209,5,"PG","Bihar",0
"284","BIHAR",2001,82879910,4745,4745,"Both","Immunology",0,209,5,"PG","Bihar",0
"285","BIHAR",2001,82879910,4823,4823,"Public","Admin",0,209,5,"PG","Bihar",0
"286","BIHAR",2001,82879910,4900,4900,"Both","Admin",0,209,5,"PG","Bihar",0
"287","BIHAR",2001,82879910,4978,4978,"Public","PublicHealth",0,209,5,"PG","Bihar",0
"288","BIHAR",2001,82879910,5055,5055,"Both","PublicHealth",0,209,5,"PG","Bihar",0
"289","BIHAR",2001,82879910,5133,5133,"Public","Sports",0,209,5,"PG","Bihar",0
"290","BIHAR",2001,82879910,5210,5210,"Both","Sports",0,209,5,"PG","Bihar",0
"291","BIHAR",2001,82879910,5288,5288,"Public","Education",0,209,5,"PG","Bihar",0
"292","BIHAR",2001,82879910,5365,5365,"Both","Education",0,209,5,"PG","Bihar",0
"293","BIHAR",2001,82879910,5443,5443,"Public","Genetics",0,209,5,"PG","Bihar",0
"294","BIHAR",2001,82879910,5520,5520,"Both","Genetics",0,209,5,"PG","Bihar",0
"295","BIHAR",2001,82879910,5598,5598,"Public","Hepatology",0,209,5,"PG","Bihar",0
"296","BIHAR",2001,82879910,5675,5675,"Both","Hepatology",0,209,5,"PG","Bihar",0
"297","WEST BENGAL",2001,80221300,16,16,"Private","All",19,339,36,"PG","West Bengal",0.23684482799456
"298","WEST BENGAL",2001,80221300,41,41,"Public","All",488,339,36,"PG","West Bengal",6.08317242428133
"299","WEST BENGAL",2001,80221300,119,119,"Both","All",507,339,36,"PG","West Bengal",6.32001725227589
"300","WEST BENGAL",2001,80221300,171,171,"Private","Anaesthesia",0,339,36,"PG","West Bengal",0
"301","WEST BENGAL",2001,80221300,196,196,"Public","Anaesthesia",22,339,36,"PG","West Bengal",0.274241379783175
"302","WEST BENGAL",2001,80221300,274,274,"Both","Anaesthesia",22,339,36,"PG","West Bengal",0.274241379783175
"303","WEST BENGAL",2001,80221300,326,326,"Private","Cardiology",0,339,36,"PG","West Bengal",0
"304","WEST BENGAL",2001,80221300,351,351,"Public","Cardiology",19,339,36,"PG","West Bengal",0.23684482799456
"305","WEST BENGAL",2001,80221300,429,429,"Both","Cardiology",19,339,36,"PG","West Bengal",0.23684482799456
"306","WEST BENGAL",2001,80221300,481,481,"Private","Neurology",0,339,36,"PG","West Bengal",0
"307","WEST BENGAL",2001,80221300,506,506,"Public","Neurology",7,339,36,"PG","West Bengal",0.0872586208401011
"308","WEST BENGAL",2001,80221300,584,584,"Both","Neurology",7,339,36,"PG","West Bengal",0.0872586208401011
"309","WEST BENGAL",2001,80221300,636,636,"Private","Oncology",0,339,36,"PG","West Bengal",0
"310","WEST BENGAL",2001,80221300,661,661,"Public","Oncology",0,339,36,"PG","West Bengal",0
"311","WEST BENGAL",2001,80221300,739,739,"Both","Oncology",0,339,36,"PG","West Bengal",0
"312","WEST BENGAL",2001,80221300,791,791,"Private","Psychiatry",0,339,36,"PG","West Bengal",0
"313","WEST BENGAL",2001,80221300,816,816,"Public","Psychiatry",14,339,36,"PG","West Bengal",0.174517241680202
"314","WEST BENGAL",2001,80221300,894,894,"Both","Psychiatry",14,339,36,"PG","West Bengal",0.174517241680202
"315","WEST BENGAL",2001,80221300,946,946,"Private","Forensic",0,339,36,"PG","West Bengal",0
"316","WEST BENGAL",2001,80221300,971,971,"Public","Forensic",4,339,36,"PG","West Bengal",0.0498620690514863
"317","WEST BENGAL",2001,80221300,1049,1049,"Both","Forensic",4,339,36,"PG","West Bengal",0.0498620690514863
"318","WEST BENGAL",2001,80221300,1101,1101,"Private","Haematology",0,339,36,"PG","West Bengal",0
"319","WEST BENGAL",2001,80221300,1126,1126,"Public","Haematology",0,339,36,"PG","West Bengal",0
"320","WEST BENGAL",2001,80221300,1204,1204,"Both","Haematology",0,339,36,"PG","West Bengal",0
"321","WEST BENGAL",2001,80221300,1256,1256,"Private","Gynaecology",5,339,36,"PG","West Bengal",0.0623275863143579
"322","WEST BENGAL",2001,80221300,1281,1281,"Public","Gynaecology",67,339,36,"PG","West Bengal",0.835189656612396
"323","WEST BENGAL",2001,80221300,1359,1359,"Both","Gynaecology",72,339,36,"PG","West Bengal",0.897517242926754
"324","WEST BENGAL",2001,80221300,1411,1411,"Private","Endocrinology",0,339,36,"PG","West Bengal",0
"325","WEST BENGAL",2001,80221300,1436,1436,"Public","Endocrinology",2,339,36,"PG","West Bengal",0.0249310345257432
"326","WEST BENGAL",2001,80221300,1514,1514,"Both","Endocrinology",2,339,36,"PG","West Bengal",0.0249310345257432
"327","WEST BENGAL",2001,80221300,1566,1566,"Private","Ophthalmology",2,339,36,"PG","West Bengal",0.0249310345257432
"328","WEST BENGAL",2001,80221300,1591,1591,"Public","Ophthalmology",32,339,36,"PG","West Bengal",0.398896552411891
"329","WEST BENGAL",2001,80221300,1669,1669,"Both","Ophthalmology",34,339,36,"PG","West Bengal",0.423827586937634
"330","WEST BENGAL",2001,80221300,1721,1721,"Private","Pulmonology",0,339,36,"PG","West Bengal",0
"331","WEST BENGAL",2001,80221300,1746,1746,"Public","Pulmonology",12,339,36,"PG","West Bengal",0.149586207154459
"332","WEST BENGAL",2001,80221300,1824,1824,"Both","Pulmonology",12,339,36,"PG","West Bengal",0.149586207154459
"333","WEST BENGAL",2001,80221300,1876,1876,"Private","Physiology",0,339,36,"PG","West Bengal",0
"334","WEST BENGAL",2001,80221300,1901,1901,"Public","Physiology",5,339,36,"PG","West Bengal",0.0623275863143579
"335","WEST BENGAL",2001,80221300,1979,1979,"Both","Physiology",5,339,36,"PG","West Bengal",0.0623275863143579
"336","WEST BENGAL",2001,80221300,2031,2031,"Private","Thoracic",0,339,36,"PG","West Bengal",0
"337","WEST BENGAL",2001,80221300,2056,2056,"Public","Thoracic",8,339,36,"PG","West Bengal",0.0997241381029726
"338","WEST BENGAL",2001,80221300,2134,2134,"Both","Thoracic",8,339,36,"PG","West Bengal",0.0997241381029726
"339","WEST BENGAL",2001,80221300,2186,2186,"Private","Pharmacology",0,339,36,"PG","West Bengal",0
"340","WEST BENGAL",2001,80221300,2211,2211,"Public","Pharmacology",4,339,36,"PG","West Bengal",0.0498620690514863
"341","WEST BENGAL",2001,80221300,2289,2289,"Both","Pharmacology",4,339,36,"PG","West Bengal",0.0498620690514863
"342","WEST BENGAL",2001,80221300,2341,2341,"Private","Dermatology",0,339,36,"PG","West Bengal",0
"343","WEST BENGAL",2001,80221300,2366,2366,"Public","Dermatology",10,339,36,"PG","West Bengal",0.124655172628716
"344","WEST BENGAL",2001,80221300,2444,2444,"Both","Dermatology",10,339,36,"PG","West Bengal",0.124655172628716
"345","WEST BENGAL",2001,80221300,2496,2496,"Private","Radiology",0,339,36,"PG","West Bengal",0
"346","WEST BENGAL",2001,80221300,2521,2521,"Public","Radiology",18,339,36,"PG","West Bengal",0.224379310731688
"347","WEST BENGAL",2001,80221300,2599,2599,"Both","Radiology",18,339,36,"PG","West Bengal",0.224379310731688
"348","WEST BENGAL",2001,80221300,2651,2651,"Private","Microbiology",0,339,36,"PG","West Bengal",0
"349","WEST BENGAL",2001,80221300,2676,2676,"Public","Microbiology",4,339,36,"PG","West Bengal",0.0498620690514863
"350","WEST BENGAL",2001,80221300,2754,2754,"Both","Microbiology",4,339,36,"PG","West Bengal",0.0498620690514863
"351","WEST BENGAL",2001,80221300,2806,2806,"Private","Orthopaedics",0,339,36,"PG","West Bengal",0
"352","WEST BENGAL",2001,80221300,2831,2831,"Public","Orthopaedics",25,339,36,"PG","West Bengal",0.31163793157179
"353","WEST BENGAL",2001,80221300,2909,2909,"Both","Orthopaedics",25,339,36,"PG","West Bengal",0.31163793157179
"354","WEST BENGAL",2001,80221300,2961,2961,"Private","Anatomy",0,339,36,"PG","West Bengal",0
"355","WEST BENGAL",2001,80221300,2986,2986,"Public","Anatomy",9,339,36,"PG","West Bengal",0.112189655365844
"356","WEST BENGAL",2001,80221300,3064,3064,"Both","Anatomy",9,339,36,"PG","West Bengal",0.112189655365844
"357","WEST BENGAL",2001,80221300,3116,3116,"Private","General",6,339,36,"PG","West Bengal",0.0747931035772295
"358","WEST BENGAL",2001,80221300,3141,3141,"Public","General",126,339,36,"PG","West Bengal",1.57065517512182
"359","WEST BENGAL",2001,80221300,3219,3219,"Both","General",132,339,36,"PG","West Bengal",1.64544827869905
"360","WEST BENGAL",2001,80221300,3271,3271,"Private","Paediatrics",2,339,36,"PG","West Bengal",0.0249310345257432
"361","WEST BENGAL",2001,80221300,3296,3296,"Public","Paediatrics",20,339,36,"PG","West Bengal",0.249310345257432
"362","WEST BENGAL",2001,80221300,3374,3374,"Both","Paediatrics",22,339,36,"PG","West Bengal",0.274241379783175
"363","WEST BENGAL",2001,80221300,3426,3426,"Private","Urology",0,339,36,"PG","West Bengal",0
"364","WEST BENGAL",2001,80221300,3451,3451,"Public","Urology",6,339,36,"PG","West Bengal",0.0747931035772295
"365","WEST BENGAL",2001,80221300,3529,3529,"Both","Urology",6,339,36,"PG","West Bengal",0.0747931035772295
"366","WEST BENGAL",2001,80221300,3581,3581,"Private","Nephrology",0,339,36,"PG","West Bengal",0
"367","WEST BENGAL",2001,80221300,3606,3606,"Public","Nephrology",0,339,36,"PG","West Bengal",0
"368","WEST BENGAL",2001,80221300,3684,3684,"Both","Nephrology",0,339,36,"PG","West Bengal",0
"369","WEST BENGAL",2001,80221300,3736,3736,"Private","Gastroenterology",0,339,36,"PG","West Bengal",0
"370","WEST BENGAL",2001,80221300,3761,3761,"Public","Gastroenterology",5,339,36,"PG","West Bengal",0.0623275863143579
"371","WEST BENGAL",2001,80221300,3839,3839,"Both","Gastroenterology",5,339,36,"PG","West Bengal",0.0623275863143579
"372","WEST BENGAL",2001,80221300,3891,3891,"Private","Rehabilitation",0,339,36,"PG","West Bengal",0
"373","WEST BENGAL",2001,80221300,3916,3916,"Public","Rehabilitation",2,339,36,"PG","West Bengal",0.0249310345257432
"374","WEST BENGAL",2001,80221300,3994,3994,"Both","Rehabilitation",2,339,36,"PG","West Bengal",0.0249310345257432
"375","WEST BENGAL",2001,80221300,4046,4046,"Private","Pathology",0,339,36,"PG","West Bengal",0
"376","WEST BENGAL",2001,80221300,4071,4071,"Public","Pathology",10,339,36,"PG","West Bengal",0.124655172628716
"377","WEST BENGAL",2001,80221300,4149,4149,"Both","Pathology",10,339,36,"PG","West Bengal",0.124655172628716
"378","WEST BENGAL",2001,80221300,4201,4201,"Private","PlasticSurgery",0,339,36,"PG","West Bengal",0
"379","WEST BENGAL",2001,80221300,4226,4226,"Public","PlasticSurgery",6,339,36,"PG","West Bengal",0.0747931035772295
"380","WEST BENGAL",2001,80221300,4304,4304,"Both","PlasticSurgery",6,339,36,"PG","West Bengal",0.0747931035772295
"381","WEST BENGAL",2001,80221300,4356,4356,"Private","ENT",1,339,36,"PG","West Bengal",0.0124655172628716
"382","WEST BENGAL",2001,80221300,4381,4381,"Public","ENT",8,339,36,"PG","West Bengal",0.0997241381029726
"383","WEST BENGAL",2001,80221300,4459,4459,"Both","ENT",9,339,36,"PG","West Bengal",0.112189655365844
"384","WEST BENGAL",2001,80221300,4511,4511,"Private","Geriatrics",0,339,36,"PG","West Bengal",0
"385","WEST BENGAL",2001,80221300,4536,4536,"Public","Geriatrics",0,339,36,"PG","West Bengal",0
"386","WEST BENGAL",2001,80221300,4614,4614,"Both","Geriatrics",0,339,36,"PG","West Bengal",0
"387","WEST BENGAL",2001,80221300,4666,4666,"Private","Immunology",0,339,36,"PG","West Bengal",0
"388","WEST BENGAL",2001,80221300,4691,4691,"Public","Immunology",0,339,36,"PG","West Bengal",0
"389","WEST BENGAL",2001,80221300,4769,4769,"Both","Immunology",0,339,36,"PG","West Bengal",0
"390","WEST BENGAL",2001,80221300,4821,4821,"Private","Admin",0,339,36,"PG","West Bengal",0
"391","WEST BENGAL",2001,80221300,4846,4846,"Public","Admin",0,339,36,"PG","West Bengal",0
"392","WEST BENGAL",2001,80221300,4924,4924,"Both","Admin",0,339,36,"PG","West Bengal",0
"393","WEST BENGAL",2001,80221300,4976,4976,"Private","PublicHealth",0,339,36,"PG","West Bengal",0
"394","WEST BENGAL",2001,80221300,5001,5001,"Public","PublicHealth",0,339,36,"PG","West Bengal",0
"395","WEST BENGAL",2001,80221300,5079,5079,"Both","PublicHealth",0,339,36,"PG","West Bengal",0
"396","WEST BENGAL",2001,80221300,5131,5131,"Private","Sports",0,339,36,"PG","West Bengal",0
"397","WEST BENGAL",2001,80221300,5156,5156,"Public","Sports",0,339,36,"PG","West Bengal",0
"398","WEST BENGAL",2001,80221300,5234,5234,"Both","Sports",0,339,36,"PG","West Bengal",0
"399","WEST BENGAL",2001,80221300,5286,5286,"Private","Education",0,339,36,"PG","West Bengal",0
"400","WEST BENGAL",2001,80221300,5311,5311,"Public","Education",0,339,36,"PG","West Bengal",0
"401","WEST BENGAL",2001,80221300,5389,5389,"Both","Education",0,339,36,"PG","West Bengal",0
"402","WEST BENGAL",2001,80221300,5441,5441,"Private","Genetics",0,339,36,"PG","West Bengal",0
"403","WEST BENGAL",2001,80221300,5466,5466,"Public","Genetics",0,339,36,"PG","West Bengal",0
"404","WEST BENGAL",2001,80221300,5544,5544,"Both","Genetics",0,339,36,"PG","West Bengal",0
"405","WEST BENGAL",2001,80221300,5596,5596,"Private","Hepatology",0,339,36,"PG","West Bengal",0
"406","WEST BENGAL",2001,80221300,5621,5621,"Public","Hepatology",0,339,36,"PG","West Bengal",0
"407","WEST BENGAL",2001,80221300,5699,5699,"Both","Hepatology",0,339,36,"PG","West Bengal",0
"408","MADHYA PRADESH",2001,60385090,6,6,"Private","All",101,465,20,"PG","Madhya Pradesh",1.67259831855844
"409","MADHYA PRADESH",2001,60385090,30,30,"Public","All",423,465,20,"PG","Madhya Pradesh",7.00504048267544
"410","MADHYA PRADESH",2001,60385090,106,106,"Both","All",524,465,20,"PG","Madhya Pradesh",8.67763880123388
"411","MADHYA PRADESH",2001,60385090,161,161,"Private","Anaesthesia",3,465,20,"PG","Madhya Pradesh",0.0496811381750031
"412","MADHYA PRADESH",2001,60385090,185,185,"Public","Anaesthesia",34,465,20,"PG","Madhya Pradesh",0.563052899316702
"413","MADHYA PRADESH",2001,60385090,261,261,"Both","Anaesthesia",37,465,20,"PG","Madhya Pradesh",0.612734037491705
"414","MADHYA PRADESH",2001,60385090,316,316,"Private","Cardiology",0,465,20,"PG","Madhya Pradesh",0
"415","MADHYA PRADESH",2001,60385090,340,340,"Public","Cardiology",0,465,20,"PG","Madhya Pradesh",0
"416","MADHYA PRADESH",2001,60385090,416,416,"Both","Cardiology",0,465,20,"PG","Madhya Pradesh",0
"417","MADHYA PRADESH",2001,60385090,471,471,"Private","Neurology",0,465,20,"PG","Madhya Pradesh",0
"418","MADHYA PRADESH",2001,60385090,495,495,"Public","Neurology",1,465,20,"PG","Madhya Pradesh",0.0165603793916677
"419","MADHYA PRADESH",2001,60385090,571,571,"Both","Neurology",1,465,20,"PG","Madhya Pradesh",0.0165603793916677
"420","MADHYA PRADESH",2001,60385090,626,626,"Private","Oncology",0,465,20,"PG","Madhya Pradesh",0
"421","MADHYA PRADESH",2001,60385090,650,650,"Public","Oncology",0,465,20,"PG","Madhya Pradesh",0
"422","MADHYA PRADESH",2001,60385090,726,726,"Both","Oncology",0,465,20,"PG","Madhya Pradesh",0
"423","MADHYA PRADESH",2001,60385090,781,781,"Private","Psychiatry",2,465,20,"PG","Madhya Pradesh",0.0331207587833354
"424","MADHYA PRADESH",2001,60385090,805,805,"Public","Psychiatry",0,465,20,"PG","Madhya Pradesh",0
"425","MADHYA PRADESH",2001,60385090,881,881,"Both","Psychiatry",2,465,20,"PG","Madhya Pradesh",0.0331207587833354
"426","MADHYA PRADESH",2001,60385090,936,936,"Private","Forensic",3,465,20,"PG","Madhya Pradesh",0.0496811381750031
"427","MADHYA PRADESH",2001,60385090,960,960,"Public","Forensic",3,465,20,"PG","Madhya Pradesh",0.0496811381750031
"428","MADHYA PRADESH",2001,60385090,1036,1036,"Both","Forensic",6,465,20,"PG","Madhya Pradesh",0.0993622763500063
"429","MADHYA PRADESH",2001,60385090,1091,1091,"Private","Haematology",0,465,20,"PG","Madhya Pradesh",0
"430","MADHYA PRADESH",2001,60385090,1115,1115,"Public","Haematology",0,465,20,"PG","Madhya Pradesh",0
"431","MADHYA PRADESH",2001,60385090,1191,1191,"Both","Haematology",0,465,20,"PG","Madhya Pradesh",0
